station_id,timestamp,temperature_c,relative_humidity_pct,pressure_hpa
AWS_AP06,2025-03-14 13:30:00,36.162,46.788,1008.693
AWS_AP06,2025-03-14 13:45:00,35.502,44.12,1009.43
AWS_AP06,2025-03-14 14:00:00,36.085,48.799,1008.863
AWS_AP06,2025-03-14 14:15:00,36.077,46.449,1008.77
AWS_AP06,2025-03-14 14:30:00,36.179,41.931,1008.46
AWS_AP06,2025-03-14 14:45:00,36.463,48.096,1008.03
AWS_AP06,2025-03-14 15:00:00,36.72,45.456,1007.562
AWS_AP06,2025-03-28 06:00:00,24.552,68.861,1007.794
AWS_AP06,2025-03-28 06:15:00,25.093,71.704,1008.254
AWS_AP06,2025-04-01 12:00:00,33.479,62.034,1009.134
AWS_AP06,2025-04-01 12:15:00,34.401,59.155,1007.252
AWS_AP06,2025-04-03 09:15:00,29.788,64.566,1008.866
AWS_AP06,2025-04-03 09:30:00,30.48,63.395,1008.908
AWS_AP06,2025-04-16 02:30:00,30.73,74.54,1006.622
AWS_AP06,2025-04-16 02:45:00,30.554,74.673,1005.059
AWS_AP06,2025-04-21 13:00:00,34.737,53.183,1004.749
AWS_AP06,2025-04-21 13:15:00,35.245,51.76,1005.289
AWS_AP06,2025-04-22 02:00:00,26.372,73.298,1006.041
AWS_AP06,2025-04-22 02:15:00,26.191,76.499,1006.215
AWS_AP06,2025-05-07 17:45:00,33.649,54.539,1002.652
AWS_AP06,2025-05-07 18:00:00,33.167,56.976,1003.153
AWS_AP06,2025-05-07 21:30:00,30.348,67.452,1005.428
AWS_AP06,2025-05-07 21:45:00,30.163,68.799,1005.067
AWS_AP06,2025-05-10 14:45:00,34.322,58.235,1003.602
AWS_AP06,2025-05-10 15:00:00,34.095,56.295,1003.961
AWS_AP06,2025-05-13 03:00:00,27.424,80.343,1002.158
AWS_AP06,2025-05-13 03:15:00,27.697,80.487,1002.632
AWS_AP06,2025-05-16 09:30:00,31.718,62.539,1005.507
AWS_AP06,2025-05-16 09:45:00,31.595,65.568,1005.136
AWS_AP06,2025-05-17 00:45:00,28.076,77.601,1003.712
AWS_AP06,2025-05-17 01:00:00,27.076,79.713,1002.701
AWS_AP06,2025-05-18 17:00:00,35.156,59.053,1002.425
AWS_AP06,2025-05-18 17:15:00,34.525,55.728,1002.406
AWS_AP06,2025-05-21 13:30:00,36.382,55.821,1001.648
AWS_AP06,2025-05-21 13:45:00,36.462,59.372,1001.375
AWS_AP06,2025-05-31 15:00:00,35.153,57.942,1001.171
AWS_AP06,2025-05-31 15:15:00,34.608,55.413,1001.661
AWS_AP06,2025-05-31 23:00:00,29.856,76.53,1003.347
AWS_AP06,2025-05-31 23:15:00,29.051,77.09,1004.585
AWS_AP06,2025-06-19 10:45:00,31.736,70.642,1002.432
AWS_AP06,2025-06-19 11:00:00,31.498,69.522,1002.448
AWS_AP06,2025-06-22 11:00:00,30.546,67.618,1001.331
AWS_AP06,2025-06-22 11:15:00,30.339,70.111,1000.804
AWS_AP06,2025-06-23 01:45:00,26.972,91.91,1000.047
AWS_AP06,2025-06-23 02:00:00,26.552,90.642,1000.393
AWS_AP06,2025-06-26 11:45:00,31.795,65.271,1002.245
AWS_AP06,2025-06-26 12:00:00,32.011,65.513,1002.418
AWS_AP06,2025-06-27 00:45:00,26.201,90.366,1001.755
AWS_AP06,2025-06-27 01:00:00,26.276,89.807,1001.721
AWS_AP06,2025-07-04 06:30:00,26.831,86.543,1002.287
AWS_AP06,2025-07-04 06:45:00,26.436,88.637,1001.554
AWS_AP06,2025-07-10 05:45:00,24.93,89.883,1000.379
AWS_AP06,2025-07-10 06:00:00,26.038,91.274,1001.712
AWS_AP06,2025-07-10 14:30:00,30.654,70.215,1001.014
AWS_AP06,2025-07-10 14:45:00,30.581,69.994,1001.016
AWS_AP06,2025-07-15 03:15:00,25.364,90.58,1001.604
AWS_AP06,2025-07-15 03:30:00,25.573,90.897,1002.062
AWS_AP06,2025-07-15 11:45:00,30.444,70.618,1004.724
AWS_AP06,2025-07-15 12:00:00,31.476,67.339,1003.403
AWS_AP06,2025-07-21 23:15:00,25.613,86.875,1003.733
AWS_AP06,2025-07-21 23:30:00,25.752,87.511,1003.769
AWS_AP06,2025-07-22 08:00:00,28.813,85.004,1003.155
AWS_AP06,2025-07-22 08:15:00,28.972,83.811,1002.5
AWS_AP06,2025-08-12 04:15:00,24.297,94.798,1002.257
AWS_AP06,2025-08-12 04:30:00,24.573,93.303,1003.188
AWS_AP06,2025-08-12 20:45:00,27.199,85.058,1004.486
AWS_AP06,2025-08-12 21:00:00,27.428,84.98,1004.109
AWS_AP06,2025-08-15 10:30:00,30.102,81.683,1005.238
AWS_AP06,2025-08-15 10:45:00,30.262,77.497,1004.784
AWS_AP06,2025-09-20 00:15:00,24.419,87.897,1005.746
AWS_AP06,2025-09-20 00:30:00,24.651,90.107,1006.118
AWS_AP06,2025-10-04 10:30:00,28.044,68.386,1007.855
AWS_AP06,2025-10-04 10:45:00,28.331,70.134,1008.387
AWS_AP06,2025-10-06 22:30:00,26.51,83.116,1007.816
AWS_AP06,2025-10-06 22:45:00,26.492,82.621,1008.489
AWS_AP06,2025-10-10 19:45:00,28.45,69.841,1008.434
AWS_AP06,2025-10-10 20:00:00,28.562,68.882,1008.423
AWS_AP06,2025-10-17 17:15:00,29.15,64.949,1006.151
AWS_AP06,2025-10-17 17:30:00,29.139,58.695,1006.284
AWS_AP06,2025-10-22 13:15:00,29.171,68.0,1008.732
AWS_AP06,2025-10-22 13:30:00,28.71,68.614,1008.071
AWS_AP06,2025-10-22 13:45:00,28.828,64.508,1007.438
AWS_AP06,2025-10-22 14:00:00,28.395,66.947,1007.794
AWS_AP06,2025-10-22 14:15:00,28.759,66.078,1007.228
AWS_AP06,2025-10-22 14:30:00,29.333,64.06,1007.043
AWS_AP06,2025-10-22 14:45:00,29.096,66.318,1007.199
AWS_AP06,2025-10-22 15:00:00,29.348,67.694,1007.803
AWS_AP06,2025-10-22 15:15:00,28.578,64.868,1006.898
AWS_AP06,2025-10-22 15:30:00,28.862,63.091,1007.405
AWS_AP06,2025-10-22 15:45:00,29.249,63.33,1008.122
AWS_AP06,2025-10-22 16:00:00,28.894,64.53,1006.967
AWS_AP06,2025-10-22 16:15:00,28.821,65.268,1007.079
AWS_AP06,2025-10-22 16:30:00,28.756,68.27,1006.949
AWS_AP06,2025-10-22 16:45:00,28.843,66.462,1007.293
AWS_AP06,2025-10-22 17:00:00,28.086,64.404,1007.022
AWS_AP06,2025-10-22 17:15:00,28.34,69.771,1007.631
AWS_AP06,2025-10-22 17:30:00,27.914,66.663,1007.243
AWS_AP06,2025-10-22 17:45:00,27.537,69.163,1007.999
AWS_AP06,2025-10-22 18:00:00,28.035,64.394,1007.387
AWS_AP06,2025-10-22 18:15:00,28.086,66.573,1008.63
AWS_AP06,2025-10-22 18:30:00,28.021,70.512,1008.392
AWS_AP06,2025-10-22 18:45:00,27.926,71.628,1008.095
AWS_AP06,2025-10-22 19:00:00,27.341,69.767,1008.561
AWS_AP06,2025-10-22 19:15:00,26.891,73.403,1008.179
AWS_AP06,2025-10-22 19:30:00,26.965,71.978,1008.81
AWS_AP06,2025-10-22 19:45:00,26.798,73.058,1009.213
AWS_AP06,2025-10-22 20:00:00,26.292,75.857,1009.357
AWS_AP06,2025-10-22 20:15:00,26.476,74.75,1009.24
AWS_AP06,2025-10-22 20:30:00,26.323,76.954,1009.44
AWS_AP06,2025-10-22 20:45:00,26.009,75.111,1009.791
AWS_AP06,2025-10-22 21:00:00,25.49,78.84,1010.252
AWS_AP06,2025-10-22 21:15:00,25.081,78.057,1010.155
AWS_AP06,2025-10-22 21:30:00,25.19,77.818,1009.31
AWS_AP06,2025-10-22 21:45:00,24.98,80.137,1009.181
AWS_AP06,2025-10-22 22:00:00,24.2,78.893,1009.519
AWS_AP06,2025-10-22 22:15:00,24.024,81.707,1010.81
AWS_AP06,2025-10-22 22:30:00,23.971,85.293,1009.137
AWS_AP06,2025-10-22 22:45:00,24.02,84.82,1009.556
AWS_AP06,2025-10-22 23:00:00,23.696,85.945,1009.67
AWS_AP06,2025-10-22 23:15:00,23.924,84.4,1009.416
AWS_AP06,2025-10-22 23:30:00,23.393,83.312,1009.633
AWS_AP06,2025-10-22 23:45:00,23.396,84.841,1009.425
AWS_AP06,2025-10-23 00:00:00,23.96,87.841,1010.055
AWS_AP06,2025-10-23 00:15:00,24.332,85.664,1009.427
AWS_AP06,2025-10-23 00:30:00,24.097,82.955,1009.033
AWS_AP06,2025-10-23 00:45:00,22.979,86.074,1009.358
AWS_AP06,2025-10-23 01:00:00,23.424,85.525,1009.678
AWS_AP06,2025-10-23 01:15:00,23.727,86.615,1008.522
AWS_AP06,2025-10-23 01:30:00,23.286,87.331,1008.795
AWS_AP06,2025-10-23 01:45:00,23.049,89.74,1007.988
AWS_AP06,2025-10-23 02:00:00,22.608,87.261,1007.558
AWS_AP06,2025-10-23 02:15:00,22.529,87.0,1007.818
AWS_AP06,2025-10-23 02:30:00,23.305,89.578,1008.613
AWS_AP06,2025-10-23 02:45:00,23.235,92.112,1008.493
AWS_AP06,2025-10-23 03:00:00,22.883,90.919,1007.834
AWS_AP06,2025-10-23 03:15:00,22.637,88.84,1008.145
AWS_AP06,2025-10-23 03:30:00,23.068,92.43,1007.527
AWS_AP06,2025-10-23 03:45:00,23.08,89.615,1007.594
AWS_AP06,2025-10-23 04:00:00,22.929,88.212,1007.487
AWS_AP06,2025-10-23 04:15:00,23.686,90.202,1008.002
AWS_AP06,2025-10-23 04:30:00,22.931,86.802,1008.258
AWS_AP06,2025-10-23 04:45:00,23.848,87.496,1008.179
AWS_AP06,2025-10-23 05:00:00,24.352,86.908,1007.601
AWS_AP06,2025-10-23 05:15:00,24.248,87.559,1007.98
AWS_AP06,2025-10-23 05:30:00,23.986,85.806,1008.413
AWS_AP06,2025-10-23 05:45:00,23.722,87.489,1007.778
AWS_AP06,2025-10-23 06:00:00,24.099,91.407,1008.024
AWS_AP06,2025-10-23 06:15:00,23.894,85.874,1008.235
AWS_AP06,2025-10-23 06:30:00,23.92,83.461,1008.347
AWS_AP06,2025-10-23 06:45:00,24.387,85.038,1008.296
AWS_AP06,2025-10-23 07:00:00,24.533,85.446,1008.993
AWS_AP06,2025-10-23 07:15:00,24.91,81.52,1009.305
AWS_AP06,2025-10-23 07:30:00,24.848,81.115,1008.298
AWS_AP06,2025-10-23 07:45:00,25.528,84.538,1009.517
AWS_AP06,2025-10-23 08:00:00,25.43,78.233,1009.293
AWS_AP06,2025-10-23 08:15:00,25.666,80.815,1009.933
AWS_AP06,2025-10-23 08:30:00,25.956,77.428,1009.109
AWS_AP06,2025-10-23 08:45:00,25.867,76.54,1009.778
AWS_AP06,2025-10-23 09:00:00,26.181,78.055,1010.373
AWS_AP06,2025-10-23 09:15:00,26.509,73.937,1009.024
AWS_AP06,2025-10-23 09:30:00,26.436,76.342,1009.936
AWS_AP06,2025-10-23 09:45:00,27.26,75.384,1010.267
AWS_AP06,2025-10-23 10:00:00,27.414,69.202,1010.591
AWS_AP06,2025-10-23 10:15:00,27.666,75.6,1009.783
AWS_AP06,2025-10-23 10:30:00,27.488,72.407,1009.643
AWS_AP06,2025-10-23 10:45:00,28.605,71.579,1009.479
AWS_AP06,2025-10-23 11:00:00,28.365,74.123,1009.696
AWS_AP06,2025-10-23 11:15:00,28.59,70.854,1010.588
AWS_AP06,2025-10-23 11:30:00,28.466,69.466,1010.148
AWS_AP06,2025-10-23 11:45:00,28.965,71.429,1009.456
AWS_AP06,2025-10-23 12:00:00,28.895,70.506,1009.186
AWS_AP06,2025-10-23 12:15:00,29.584,65.92,1008.855
AWS_AP06,2025-10-23 12:30:00,28.715,69.235,1009.361
AWS_AP06,2025-10-23 12:45:00,29.482,67.522,1008.909
AWS_AP06,2025-10-23 13:00:00,29.507,66.111,1009.282
AWS_AP06,2025-10-23 13:15:00,16.706,68.028,1008.689
AWS_AP06,2025-10-26 21:00:00,25.372,74.677,1010.42
AWS_AP06,2025-10-26 21:15:00,25.722,76.959,1011.294
AWS_AP06,2025-11-02 11:45:00,28.023,62.305,1009.425
AWS_AP06,2025-11-02 12:00:00,28.795,61.567,1009.123
AWS_AP06,2025-11-06 17:30:00,28.028,63.178,1009.416
AWS_AP06,2025-11-06 17:45:00,27.402,62.947,1009.234
AWS_AP06,2025-11-10 03:00:00,21.227,85.655,1010.032
AWS_AP06,2025-11-10 03:15:00,21.783,83.042,1009.518
AWS_AP06,2025-12-03 02:00:00,19.209,83.191,1010.641
AWS_AP06,2025-12-03 02:15:00,18.901,87.151,1010.633
AWS_AP06,2025-12-21 01:15:00,21.166,83.105,1012.166
AWS_AP06,2025-12-21 01:30:00,21.17,79.523,1011.472
AWS_AP06,2025-12-23 17:45:00,26.687,56.697,1011.239
AWS_AP06,2025-12-23 18:00:00,26.004,58.509,1011.153
AWS_AP06,2025-12-24 22:30:00,22.765,75.143,1013.042
AWS_AP06,2025-12-24 22:45:00,21.59,78.272,1013.358
AWS_AP07,2025-01-14 13:30:00,27.778,61.52,1010.651
AWS_AP07,2025-01-14 13:45:00,28.235,61.593,1010.151
AWS_AP07,2025-01-15 02:30:00,19.695,87.797,1010.72
AWS_AP07,2025-01-15 02:45:00,19.571,85.674,1010.367
AWS_AP07,2025-01-17 15:45:00,29.332,56.942,1007.68
AWS_AP07,2025-01-17 16:00:00,29.502,56.733,1007.699
AWS_AP07,2025-01-20 05:00:00,21.319,79.158,1010.084
AWS_AP07,2025-01-20 05:15:00,22.083,80.34,1010.153
AWS_AP07,2025-01-24 02:30:00,19.845,76.905,1008.098
AWS_AP07,2025-01-24 02:45:00,19.291,80.507,1008.432
AWS_AP07,2025-01-26 00:00:00,22.341,76.929,1011.858
AWS_AP07,2025-01-26 00:15:00,22.451,77.527,1011.648
AWS_AP07,2025-01-26 00:30:00,22.251,76.785,1011.058
AWS_AP07,2025-01-26 00:45:00,21.994,77.661,1011.55
AWS_AP07,2025-01-26 01:00:00,21.91,80.417,1010.82
AWS_AP07,2025-01-26 01:15:00,21.785,77.635,1011.099
AWS_AP07,2025-01-26 01:30:00,21.913,81.2,1010.745
AWS_AP07,2025-01-26 01:45:00,21.796,81.24,1010.756
AWS_AP07,2025-01-26 02:00:00,21.541,82.483,1010.739
AWS_AP07,2025-01-26 02:15:00,21.489,81.87,1010.882
AWS_AP07,2025-01-26 02:30:00,21.507,76.907,1010.174
AWS_AP07,2025-01-26 02:45:00,21.425,79.372,1009.57
AWS_AP07,2025-01-26 03:00:00,21.542,80.584,1009.857
AWS_AP07,2025-01-26 03:15:00,21.139,81.117,1010.059
AWS_AP07,2025-01-26 03:30:00,21.584,83.268,1010.09
AWS_AP07,2025-01-26 03:45:00,21.74,80.918,1009.913
AWS_AP07,2025-01-26 04:00:00,21.299,79.92,1009.887
AWS_AP07,2025-01-26 04:15:00,20.969,79.542,1009.491
AWS_AP07,2025-01-26 04:30:00,22.13,81.283,1009.509
AWS_AP07,2025-01-26 04:45:00,22.595,76.831,1009.383
AWS_AP07,2025-01-26 05:00:00,22.177,78.427,1010.197
AWS_AP07,2025-01-26 05:15:00,22.078,71.436,1009.814
AWS_AP07,2025-01-26 05:30:00,22.374,79.642,1011.137
AWS_AP07,2025-01-26 05:45:00,21.966,79.959,1010.787
AWS_AP07,2025-01-26 06:00:00,23.067,76.238,1009.594
AWS_AP07,2025-01-26 06:15:00,22.616,78.073,1010.53
AWS_AP07,2025-01-26 06:30:00,22.726,76.817,1010.502
AWS_AP07,2025-01-26 06:45:00,23.033,77.838,1010.704
AWS_AP07,2025-01-26 07:00:00,23.728,73.242,1011.337
AWS_AP07,2025-01-26 07:15:00,23.927,73.179,1010.523
AWS_AP07,2025-01-26 07:30:00,23.91,74.573,1011.414
AWS_AP07,2025-01-26 07:45:00,24.506,72.228,1011.55
AWS_AP07,2025-01-26 08:00:00,24.446,73.817,1011.998
AWS_AP07,2025-01-26 08:15:00,24.906,68.725,1012.467
AWS_AP07,2025-01-26 08:30:00,25.298,69.231,1011.767
AWS_AP07,2025-01-26 08:45:00,25.738,69.005,1011.626
AWS_AP07,2025-01-26 09:00:00,25.144,70.095,1011.922
AWS_AP07,2025-01-26 09:15:00,26.325,63.425,1012.635
AWS_AP07,2025-01-26 09:30:00,26.206,68.209,1012.245
AWS_AP07,2025-01-26 09:45:00,26.481,64.591,1011.439
AWS_AP07,2025-01-26 10:00:00,26.204,64.078,1012.362
AWS_AP07,2025-01-26 10:15:00,26.405,66.847,1012.145
AWS_AP07,2025-01-26 10:30:00,27.099,65.733,1011.799
AWS_AP07,2025-01-26 10:45:00,27.362,64.873,1012.141
AWS_AP07,2025-01-26 11:00:00,27.812,60.708,1012.173
AWS_AP07,2025-01-26 11:15:00,28.223,60.154,1012.305
AWS_AP07,2025-01-26 11:30:00,28.196,57.038,1011.72
AWS_AP07,2025-01-26 11:45:00,28.081,56.33,1012.105
AWS_AP07,2025-01-26 12:00:00,28.849,61.086,1012.128
AWS_AP07,2025-01-26 12:15:00,29.264,60.022,1012.304
AWS_AP07,2025-01-26 12:30:00,29.154,58.076,1011.943
AWS_AP07,2025-01-26 12:45:00,28.699,57.213,1011.665
AWS_AP07,2025-01-26 13:00:00,29.008,56.472,1011.021
AWS_AP07,2025-01-26 13:15:00,29.603,57.823,1010.427
AWS_AP07,2025-01-26 13:30:00,29.184,58.145,1010.763
AWS_AP07,2025-01-26 13:45:00,29.566,57.572,1010.782
AWS_AP07,2025-01-26 14:00:00,29.771,59.186,1010.783
AWS_AP07,2025-01-26 14:15:00,29.798,56.694,1010.13
AWS_AP07,2025-01-26 14:30:00,30.254,57.312,1010.236
AWS_AP07,2025-01-26 14:45:00,29.859,57.496,1010.32
AWS_AP07,2025-01-26 15:00:00,30.237,53.666,1009.904
AWS_AP07,2025-01-26 15:15:00,29.631,60.07,1010.178
AWS_AP07,2025-01-26 15:30:00,29.501,56.713,1009.589
AWS_AP07,2025-01-26 15:45:00,29.822,55.93,1009.693
AWS_AP07,2025-01-26 16:00:00,29.514,56.961,1010.294
AWS_AP07,2025-01-26 16:15:00,29.743,56.895,1010.19
AWS_AP07,2025-01-26 16:30:00,29.274,56.872,1009.087
AWS_AP07,2025-01-26 16:45:00,29.722,57.155,1009.485
AWS_AP07,2025-01-26 17:00:00,29.126,60.365,1010.674
AWS_AP07,2025-01-26 17:15:00,29.096,57.916,1010.113
AWS_AP07,2025-01-26 17:30:00,29.417,55.766,1010.8
AWS_AP07,2025-01-26 17:45:00,29.123,58.375,1009.979
AWS_AP07,2025-01-26 18:00:00,28.428,59.777,1010.462
AWS_AP07,2025-01-26 18:15:00,28.565,60.195,1010.738
AWS_AP07,2025-01-26 18:30:00,28.286,61.565,1010.975
AWS_AP07,2025-01-26 18:45:00,27.8,62.195,1010.788
AWS_AP07,2025-01-26 19:00:00,28.109,60.688,1011.573
AWS_AP07,2025-01-26 19:15:00,27.781,60.808,1010.692
AWS_AP07,2025-01-26 19:30:00,27.366,63.839,1011.241
AWS_AP07,2025-01-26 19:45:00,26.715,67.502,1011.428
AWS_AP07,2025-01-26 20:00:00,26.146,64.155,1011.703
AWS_AP07,2025-01-26 20:15:00,26.648,69.157,1012.737
AWS_AP07,2025-01-26 20:30:00,25.789,69.44,1011.736
AWS_AP07,2025-01-26 20:45:00,26.484,67.809,1011.797
AWS_AP07,2025-01-26 21:00:00,25.927,68.049,1012.609
AWS_AP07,2025-01-26 21:15:00,25.523,67.478,1011.452
AWS_AP07,2025-01-26 21:30:00,24.829,69.69,1011.984
AWS_AP07,2025-01-26 21:45:00,24.525,68.89,1011.965
AWS_AP07,2025-01-26 22:00:00,24.567,72.819,1011.64
AWS_AP07,2025-01-26 22:15:00,24.139,71.496,1012.766
AWS_AP07,2025-01-26 22:30:00,24.121,75.931,1012.898
AWS_AP07,2025-01-26 22:45:00,23.304,74.05,1012.67
AWS_AP07,2025-01-26 23:00:00,23.4,72.631,1012.487
AWS_AP07,2025-01-26 23:15:00,23.563,78.49,1012.469
AWS_AP07,2025-01-26 23:30:00,23.636,77.103,1011.464
AWS_AP07,2025-01-26 23:45:00,22.865,75.154,1011.816
AWS_AP07,2025-01-27 00:00:00,16.475,88.21,1009.31
AWS_AP07,2025-01-27 00:15:00,15.533,87.663,1009.436
AWS_AP07,2025-01-27 00:30:00,15.765,85.806,1009.507
AWS_AP07,2025-01-31 09:00:00,21.549,74.415,1011.643
AWS_AP07,2025-01-31 09:15:00,21.087,74.255,1011.369
AWS_AP07,2025-01-31 09:30:00,21.218,72.646,1011.201
AWS_AP07,2025-01-31 09:45:00,21.972,70.122,1011.294
AWS_AP07,2025-01-31 10:00:00,22.369,70.463,1012.35
AWS_AP07,2025-01-31 10:15:00,22.617,69.972,1011.469
AWS_AP07,2025-01-31 10:30:00,22.841,72.051,1011.269
AWS_AP07,2025-01-31 10:45:00,23.038,70.102,1010.752
AWS_AP07,2025-01-31 11:00:00,23.14,68.282,1011.437
AWS_AP07,2025-01-31 11:15:00,23.059,66.185,1011.397
AWS_AP07,2025-01-31 11:30:00,23.333,66.898,1010.918
AWS_AP07,2025-01-31 11:45:00,23.937,67.66,1010.769
AWS_AP07,2025-01-31 12:00:00,24.417,62.906,1011.038
AWS_AP07,2025-01-31 12:15:00,24.172,65.898,1011.883
AWS_AP07,2025-01-31 12:30:00,24.301,66.007,1010.82
AWS_AP07,2025-01-31 12:45:00,24.658,66.199,1010.243
AWS_AP07,2025-01-31 13:00:00,24.836,65.461,1010.482
AWS_AP07,2025-01-31 13:15:00,24.948,61.749,1010.061
AWS_AP07,2025-01-31 13:30:00,25.354,67.732,1009.503
AWS_AP07,2025-01-31 13:45:00,24.559,65.124,1009.801
AWS_AP07,2025-01-31 14:00:00,24.842,59.654,1009.083
AWS_AP07,2025-01-31 14:15:00,25.598,60.127,1008.887
AWS_AP07,2025-01-31 14:30:00,25.221,62.711,1009.185
AWS_AP07,2025-01-31 14:45:00,25.143,63.042,1009.498
AWS_AP07,2025-01-31 15:00:00,25.575,64.414,1009.479
AWS_AP07,2025-01-31 15:15:00,24.926,59.984,1009.026
AWS_AP07,2025-01-31 15:30:00,24.919,61.298,1009.166
AWS_AP07,2025-01-31 15:45:00,25.024,63.521,1008.552
AWS_AP07,2025-01-31 16:00:00,25.719,62.977,1008.757
AWS_AP07,2025-01-31 16:15:00,24.965,62.936,1008.86
AWS_AP07,2025-01-31 16:30:00,25.277,60.575,1008.355
AWS_AP07,2025-01-31 16:45:00,25.418,63.34,1009.543
AWS_AP07,2025-01-31 17:00:00,25.233,63.213,1009.094
AWS_AP07,2025-01-31 17:15:00,24.875,62.985,1009.174
AWS_AP07,2025-01-31 17:30:00,24.612,64.958,1009.605
AWS_AP07,2025-01-31 17:45:00,24.217,68.172,1009.644
AWS_AP07,2025-01-31 18:00:00,23.806,63.859,1010.589
AWS_AP07,2025-01-31 18:15:00,23.319,68.734,1009.231
AWS_AP07,2025-01-31 18:30:00,23.381,62.348,1009.444
AWS_AP07,2025-01-31 18:45:00,23.55,68.486,1009.604
AWS_AP07,2025-01-31 19:00:00,23.361,64.38,1010.825
AWS_AP07,2025-01-31 19:15:00,22.942,70.419,1010.963
AWS_AP07,2025-01-31 19:30:00,22.638,67.843,1010.932
AWS_AP07,2025-01-31 19:45:00,22.755,67.918,1011.032
AWS_AP07,2025-01-31 20:00:00,21.721,71.405,1011.001
AWS_AP07,2025-01-31 20:15:00,22.1,69.706,1010.771
AWS_AP07,2025-01-31 20:30:00,21.846,73.429,1010.962
AWS_AP07,2025-01-31 20:45:00,20.944,73.53,1010.933
AWS_AP07,2025-01-31 21:00:00,20.792,78.229,1011.797
AWS_AP07,2025-01-31 21:15:00,20.802,75.684,1011.415
AWS_AP07,2025-01-31 21:30:00,20.258,74.661,1011.453
AWS_AP07,2025-01-31 21:45:00,20.742,76.982,1012.273
AWS_AP07,2025-01-31 22:00:00,19.979,76.405,1010.909
AWS_AP07,2025-01-31 22:15:00,19.479,76.929,1011.431
AWS_AP07,2025-01-31 22:30:00,19.279,78.698,1011.454
AWS_AP07,2025-01-31 22:45:00,18.92,80.328,1011.297
AWS_AP07,2025-01-31 23:00:00,19.462,85.944,1011.923
AWS_AP07,2025-01-31 23:15:00,18.303,80.894,1010.909
AWS_AP07,2025-01-31 23:30:00,18.665,79.785,1011.657
AWS_AP07,2025-01-31 23:45:00,18.324,80.31,1011.293
AWS_AP07,2025-02-01 00:00:00,21.314,78.458,1010.732
AWS_AP07,2025-02-01 00:15:00,20.652,78.577,1011.009
AWS_AP07,2025-02-01 00:30:00,20.676,79.333,1010.199
AWS_AP07,2025-02-01 00:45:00,20.589,83.428,1009.629
AWS_AP07,2025-02-01 01:00:00,20.04,80.261,1010.483
AWS_AP07,2025-02-01 01:15:00,20.622,79.632,1010.173
AWS_AP07,2025-02-01 01:30:00,20.313,85.145,1009.427
AWS_AP07,2025-02-01 01:45:00,19.862,81.385,1010.111
AWS_AP07,2025-02-01 02:00:00,19.532,81.577,1009.584
AWS_AP07,2025-02-01 02:15:00,19.528,83.296,1009.467
AWS_AP07,2025-02-01 02:30:00,19.533,82.357,1010.128
AWS_AP07,2025-02-01 02:45:00,19.243,83.587,1009.404
AWS_AP07,2025-02-01 03:00:00,19.966,77.213,1009.176
AWS_AP07,2025-02-01 03:15:00,19.403,82.163,1008.605
AWS_AP07,2025-02-01 03:30:00,19.823,83.201,1009.172
AWS_AP07,2025-02-01 03:45:00,20.01,83.599,1009.252
AWS_AP07,2025-02-01 04:00:00,19.974,81.724,1009.399
AWS_AP07,2025-02-01 04:15:00,19.673,79.135,1008.928
AWS_AP07,2025-02-01 04:30:00,20.554,83.023,1008.166
AWS_AP07,2025-02-01 04:45:00,19.853,80.631,1008.152
AWS_AP07,2025-02-01 05:00:00,19.995,82.56,1009.705
AWS_AP07,2025-02-01 05:15:00,20.635,77.755,1009.054
AWS_AP07,2025-02-01 05:30:00,20.793,80.522,1008.899
AWS_AP07,2025-02-01 05:45:00,20.692,79.249,1009.47
AWS_AP07,2025-02-01 06:00:00,21.046,78.735,1010.029
AWS_AP07,2025-02-01 06:15:00,21.62,78.315,1009.084
AWS_AP07,2025-02-01 06:30:00,22.301,77.828,1010.181
AWS_AP07,2025-02-01 06:45:00,21.934,73.5,1010.093
AWS_AP07,2025-02-01 07:00:00,22.087,77.608,1010.061
AWS_AP07,2025-02-01 07:15:00,22.567,74.818,1010.274
AWS_AP07,2025-02-01 07:30:00,22.55,71.518,1010.209
AWS_AP07,2025-02-01 07:45:00,22.724,73.082,1010.467
AWS_AP07,2025-02-01 08:00:00,23.09,70.804,1010.876
AWS_AP07,2025-02-01 08:15:00,23.213,73.616,1010.892
AWS_AP07,2025-02-01 08:30:00,23.351,70.925,1011.32
AWS_AP07,2025-02-01 08:45:00,23.949,72.816,1010.779
AWS_AP07,2025-02-01 09:00:00,23.995,70.277,1026.671
AWS_AP07,2025-02-08 18:00:00,28.323,60.924,1008.086
AWS_AP07,2025-02-08 18:15:00,29.056,65.458,1008.231
AWS_AP07,2025-02-13 14:30:00,29.707,55.764,1007.514
AWS_AP07,2025-02-13 14:45:00,30.207,55.36,1008.256
AWS_AP07,2025-02-13 15:00:00,30.02,55.012,1008.973
AWS_AP07,2025-02-13 15:15:00,29.826,52.126,1008.167
AWS_AP07,2025-02-13 15:30:00,29.885,51.606,1008.367
AWS_AP07,2025-02-13 15:45:00,29.932,55.899,1008.784
AWS_AP07,2025-02-13 16:00:00,29.901,52.065,1008.256
AWS_AP07,2025-02-13 16:15:00,29.473,51.725,1008.099
AWS_AP07,2025-02-13 16:30:00,29.796,53.947,1008.281
AWS_AP07,2025-02-13 16:45:00,29.268,54.25,1007.467
